"","first_id","last_id","institution_id","city_id","region","sector"
"500",1742,26158,1,1,"Kansas","Hist-Ped-Psi"
"501",7550,26164,1,1,"Kansas","Soc"
"502",1237,26244,1,1,"Kansas","Geo"
"503",1742,26336,1,1,"Kansas","Hum"
"504",3591,26402,1,1,"Kansas","Phys"
"505",5411,26412,1,1,"Kansas","Bio"
"506",12039,26455,1,1,"Kansas","Agr"
"507",11857,26546,1,1,"Kansas","Agr"
"508",2344,26568,1,1,"Kansas","Agr"
"509",2380,26615,1,1,"Kansas","Med"
"510",5135,26948,1,1,"Kansas","Phys"
"511",5989,26948,1,1,"Kansas","Med"
"512",2281,27075,1,1,"Kansas","Bio"
"513",9341,27248,1,1,"Kansas","Med"
"514",9840,27248,1,1,"Kansas","Med"
"515",10721,27312,1,1,"Kansas","Bio"
"516",4904,27353,1,1,"Kansas","Agr"
"517",11326,27408,1,1,"Kansas","Agr"
"518",5411,27429,1,1,"Kansas","Agr"
"519",825,27452,1,1,"Kansas","Phys"
"520",1349,27552,1,1,"Kansas","Agr"
"521",525,27620,1,1,"Kansas","Eng-Ind"
"522",9454,27740,1,1,"Kansas","Econ"
"523",1408,27991,1,1,"Kansas","Bio"
"524",7347,27993,1,1,"Kansas","Bio"
"525",7540,27993,1,1,"Kansas","Bio"
"526",9646,28120,1,1,"Kansas","Econ"
"527",5989,28210,1,1,"Kansas","Med"
"528",2894,28284,1,1,"Kansas","Math"
"529",5492,28347,1,1,"Kansas","Econ"
"530",9346,28410,1,1,"Kansas","Med"
"531",11277,28439,1,1,"Kansas","Agr"
"532",2228,28481,1,1,"Kansas","Eng-Ind"
"533",231,28501,1,1,"Kansas","Agr"
"534",5411,28531,1,1,"Kansas","Phys"
"535",5755,28552,1,1,"Kansas","Med"
"536",5830,28653,1,1,"Kansas","Agr"
"537",1446,28694,1,1,"Kansas","Bio"
"538",11857,28704,1,1,"Kansas","Soc"
"539",1448,28708,1,1,"Kansas","Agr"
"540",1169,28720,1,1,"Kansas","Med"
"541",1604,28790,1,1,"Kansas","Math"
"542",2344,28833,1,1,"Kansas","Geo"
"543",7260,28845,1,1,"Kansas","Soc"
"544",11326,29155,1,1,"Kansas","Soc"
"545",262,29230,1,1,"Kansas","Soc"
"546",196,29246,1,1,"Kansas","Math"
"547",9619,29257,1,1,"Kansas","Soc"
"548",4904,29367,1,1,"Kansas","Soc"
"549",267,29377,1,1,"Kansas","Chem"
"550",5340,29392,1,1,"Kansas","Agr"
"551",1523,29491,1,1,"Kansas","Bio"
"552",2735,29523,1,1,"Kansas","Agr"
"553",4813,29569,1,1,"Kansas","Phys"
"554",2745,29731,1,1,"Kansas","Eng-Ind"
